Title,buy_box_availability,rating_numeric,review_count,monthly_demand,current_price,listed_price_clean,is_sponsored_clean,has_coupon,has_bestseller_badge
SAMSUNG 32-inch Class LED Smart FHD TV 720P (UN32M4500BFXZA),Add to cart,4.6,3569.0,200.0,169.99,197.99,Organic,0,0
"ESR for MagSafe Car Mount, Upgraded Dashboard Magnetic Phone Holder for Car, 360° Rotation, Car Phone Holder Mount for iPhone 16/16e/15/14/13/12,S25,Strong Magnets,Car Accessories(with 2 Metal Rings)",Add to cart,4.4,74.0,500.0,17.99,29.99,Organic,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"CyberPower PDU41001 Switched PDU, 100-120V/15A (Derated to 12A), 8 Outlets, 1U Rackmount",Add to cart,4.4,81.0,50.0,550.95,,Organic,0,0
"VIVO Steel VESA LCD LED TV Mount Adapter Plate Bracket for Screens 32"" to 55"" | Conversion Kit for VESA up to 400x200mm (MOUNT-AD4X2)",Add to cart,4.5,982.0,500.0,19.99,24.99,Organic,0,0
"Brother Genuine TN223BK, TN223C, TN223M, TN223Y Standard Yield Black/Cyan/Magenta/Yellow Toner Cartridge Set, TN223",Add to cart,4.6,332.0,100.0,300.85,,Organic,0,0
"Kensington Combination Cable Lock for Laptops, T-Bar Standard Slot Computer Lock Cable for HP Lenovo Asus Acer, Resettable 4 digit password with 6 Foot Cable, K64673AM",Add to cart,4.3,1601.0,300.0,22.0,,Organic,0,0
"SteelSeries QcK XL Performance Speed Gaming Mousepad — Extra Density for a Smooth Glide — Low-Profile Edge Stitching — Non-Slip Neoprene Rubber Base — 15.75 x 34.43 inch — FPS, MOBAs, RTS, MMO",Add to cart,4.5,112.0,300.0,46.49,49.99,Organic,0,0
"Lenovo ThinkPad E16 G2 16"" FHD+ Business Laptop Computer, Intel 16-Core Ultra 7 155H (Beat Ultra 7 255U), Arc Graphics, 64GB DDR5 RAM, 2TB PCIe SSD, WiFi 6E, Backlit KB, FR, Windows 11 Pro, AZ-XUT",Add to cart,4.6,40.0,50.0,1298.99,1469.0,Organic,0,0
Sony E 11mm F1.8 APS-C Ultra-Wide-Angle Prime for APS-C Cameras,Add to cart,4.5,279.0,100.0,698.0,,Organic,0,0
"Epson S041649 Glossy Photo Paper, 52 lbs., Glossy, 8-1/2 x 11 (Pack of 50 Sheets)",Add to cart,4.6,332.0,500.0,14.95,24.99,Organic,0,0
Xiaomi Redmi Watch 5 Active Midnight Black,Add to cart,4.5,5006.0,300.0,37.0,,Organic,0,0
"Dell OptiPlex 7060 Tower Computers Desktop Computer Windows 11,i7-8700 3.2GHz,32GB DDR4 Ram 512GB SSD M.2 NVMe SSD,Intel AX210 Built WiFi 6e Bluetooth 5.3, Refurbished Desktop,HDMI,DVD-RW (Renewed)",,3.7,166.0,100.0,330.99,352.95,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"Razer Gigantus V2 Cloth Gaming Mouse Pad (Medium): Thick, High-Density Foam - Non-Slip Base - Classic Black",Add to cart,4.7,9772.0,500.0,9.99,,Organic,0,0
"Logitech Brio 300 Full HD Webcam with Privacy Shutter, Noise Reduction Microphone, USB-C, certified for Zoom, Microsoft Teams, Google Meet, Auto Light Correction - Off White",Add to cart,4.4,919.0,300.0,44.9,59.99,Organic,0,0
Tamron 35-150mm F/2-2.8 Di III VXD for Sony E-Mount Full Frame/APS-C (6 Year Limited USA Warranty),Add to cart,4.5,167.0,50.0,1699.0,,Organic,0,0
"Garmin Enduro™ 2 – Ultraperformance Watch, Long-Lasting GPS Battery Life, Solar Charging, Preloaded Maps",Add to cart,4.6,232.0,50.0,599.99,1099.99,Organic,0,0
"GE 6-Outlet Surge Protector, 15 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers, Protected Indicator Light, ETL Listed, White, 50768",Add to cart,4.8,4574.0,400.0,19.25,,Organic,0,0
HP Printer Paper | 8.5 x 11 Paper | Office 20 lb | 1 Ream - 500 Sheets | 92 Bright | Made in USA - FSC Certified | 172160R,Add to cart,4.8,117666.0,600.0,7.99,,Organic,0,0
"Taramps DS 440x4 2 Ohms Multichannel Amplifier 440 Watts Rms 110x4 Watts Full Range Crossover Fixed Rca/High Level Input 4 Channels Car Audio, Class D",Add to cart,4.5,959.0,200.0,89.0,,Organic,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"KENWOOD KMR-M332BT Car & Marine Stereo - Single Din, Bluetooth Audio, USB MP3, Aux in, AM FM Radio SiriusXM Ready, Weatherproof, Multi Color Illumination",Add to cart,4.4,367.0,200.0,169.0,189.0,Organic,0,0
"Klipsch The Austin Portable Bluetooth Speaker with a 1.5"" Full Range Driver, IP67 dust and Waterproof Rating, 12 Hours of Playtime for a Premium Live Concert Experience",Add to cart,4.4,250.0,300.0,99.0,109.99,Organic,0,0
"Microsoft Controller for Series X, Series S, Xbox One (Latest Model) - Pulse Red (Renewed)",,4.3,820.0,300.0,53.98,66.57,Organic,0,0
"Brother(R) M-231 Black-On-White Tape, 0.5in. x 26.2ft., BRTM231",Add to cart,4.7,8744.0,700.0,7.97,10.49,Organic,0,0
"ViewSonic VX2728J-2K 27 Inch Gaming Monitor 1440p 180hz 0.5ms IPS w/FreeSync Premium, Advanced Ergonomics, HDMI, and DisplayPort",Add to cart,4.3,256.0,100.0,199.99,,Organic,0,0
Wireless Xbox Gaming Headset: Razer Kaira Pro with Titanium Drivers & Supercardioid Mic - Black,,4.1,5361.0,200.0,79.98,,Organic,0,0
"Brother Genuine DK1201 Die-Cut Standard Rolled Address Labels for QL Printers, (DK1201)",Add to cart,4.8,1733.0,500.0,13.99,,Organic,0,0
"Yealink T43U IP Phone, 12 VoIP Accounts. 3.7-Inch Graphical Display. Dual USB 2.0, Dual-Port Gigabit Ethernet, 802.3af PoE, Power Adapter Not Included (SIP-T43U)",Add to cart,4.0,65.0,100.0,107.5,,Organic,0,0
Sigma 28-70mm F2.8 DG DN for Sony E Black,Add to cart,4.6,633.0,50.0,869.0,,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"BOYA BY-V4U Wireless Lavalier Microphone for iPhone 15/16 Series Type C Smartphone with Charging Case, 4-Channel Mono Output, Omnidirectional Noise Cancelling Lapel Mic for Video Recording Podcast",Add to cart,4.3,245.0,200.0,139.99,,Organic,0,0
"C2G 6FT Premium Replacement AC Power Cord - Durable Power Cable for TV, Computer, Monitor, Appliance & More (24240), Pack of 1",Add to cart,4.8,6343.0,1000.0,4.95,7.99,Organic,0,0
"Celestron Travel Scope 70 Portable Refractor Telescope – 70mm Aperture, Fully-Coated Glass Optics – Includes Tripod, Backpack & Software – Ideal for Beginners & Travel",Add to cart,4.2,15784.0,200.0,89.99,119.95,Organic,1,0
"HP Chromebook 2025 Premium 14"" HD Laptop Computer Light Slim Business, 4-Core Intel Processor, 4GB RAM, 192GB Storage (64GB eMMC+128GB Card), WiFi, Webcam, Long Battery, Chrome OS +MarxsolAccessory",Add to cart,4.4,14.0,100.0,249.0,,Organic,1,0
"UBeesize 12"" Selfie Ring Light with Stand and Overhead Camera Mount, 62"" Foldable Tripod for iPhone with Ringlight, Phone Light for Video Recording,Cooking,Photography,Live Streaming,Tiktok,YouTube",Add to cart,4.4,7029.0,400.0,49.7,,Organic,0,0
Microsoft Xbox One Special Edition inMatte Blackin 500GB (video game)(Renewed),,3.7,763.0,100.0,159.99,,Organic,0,0
"Dell OptiPlex 3070 SFF Small Form Factor Desktop - 9th Gen Intel Core i7-9700 8-Core CPU up to 4.70GHz, 32GB DDR4 Memory, 1TB SSD, Intel UHD Graphics 630, DVD Burner, Windows 11 Pro (Renewed)",,4.1,36.0,50.0,350.92,,Organic,0,0
Apple iPhone 12 mini Silicone Case with MagSafe - Black,Add to cart,4.5,2202.0,500.0,14.99,49.99,Organic,0,0
Brother PT-E510VP P-Touch Edge Handheld Industrial Label Printer with Dual auto Cutter and USB-C (up to 24mm Labels),Add to cart,4.7,399.0,100.0,205.02,275.0,Organic,0,0
Razer BlackWidow V3 TKL Mechanical Gaming Keyboard: Yellow Mechanical Switches Linear & Silent - Chroma RGB - Compact Form Factor - Programmable Macros Snap Tap,Add to cart,4.5,1069.0,200.0,98.0,,Organic,0,0
Canon RF 50mm F1.8 STM Lens,Add to cart,4.7,1447.0,100.0,219.0,,Organic,0,0
"Roku Outdoor Camera for Home Security - IP65 Weather Resistant Wired Security Camera with 1080p HD Night Vision, Works with Alexa & Google, Motion & Sound Detection - 90-Day Subscription Included",Add to cart,4.4,301.0,500.0,37.3,39.57,Organic,0,0
"iOttie Velox Qi2 Mini 15W Wireless Charger Car Mount - Dash & Windshield Car Phone Holder - MagSafe Compatible iPhone Mount for Qi2 Smartphones (iPhone 12, 13, 14, 15, and 16) - Car Charger Included",Add to cart,4.0,1878.0,200.0,51.99,54.95,Sponsored,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"Razer Joro Portable Wireless Gaming Keyboard: Thin, Light, Compact - Chroma RGB - Low Profile Switches - Bluetooth - Long Battery Life - Snap Tap - For PC & Mac Laptops, Steam Deck, Smartphone, Tablet",Add to cart,4.3,37.0,200.0,139.99,,Organic,0,0
"Panasonic HHR-75AAA/B-6 Ni-MH Rechargeable Battery for Cordless Phones, 700 mAh (Pack of 6)",Add to cart,4.4,3551.0,500.0,19.99,,Organic,0,0
"Celestron 71018 SkyMaster 20x80mm Porro Prism Binoculars with Multi-Coated Lens, BaK-4 Prism Glass and Carry Case, Black",Add to cart,4.3,3420.0,100.0,199.49,209.95,Organic,1,0
"Klein Tools 27500 Tie Wire Reel, Quick Lock, Lightweight Aluminum, 12-18 Gauge Wire, Ambidextrous Rewind Knob",Add to cart,4.7,2149.0,300.0,49.99,54.99,Organic,0,0
"Amazon Basics 18 Sheet Cross Cut Paper, CD, and Credit Card Shredder, Black",Add to cart,4.4,1003.0,200.0,108.0,,Organic,0,0
"Canon PGI-250XL/CLI-251 Genuine Five Color Value Pack, Compatible with MG6320, iP7220, MG5420, MX922, MX722, MG7120, MG6420, MG5520, iX6820, iP8720, MG7520, MG6620, and MG5620 (Optional) Printers",Add to cart,4.6,124.0,200.0,78.99,84.99,Organic,0,0
"Shure BLX1 Bodypack Transmitter - for use with BLX Wireless Systems, Receiver Sold Separately | H9 Band (BLX1=-H9)",Add to cart,4.4,575.0,100.0,164.0,,Organic,0,0
CORSAIR RM1200x Shift Fully Modular ATX Power Supply - 80 Plus Gold - ATX 3.0 - PCIe 5.0 - Zero RPM - Modular Side Interface - White,Add to cart,4.6,72.0,100.0,269.99,,Organic,0,0
"CORSAIR MM700 RGB Extended Cloth Gaming Mouse Pad - 36.6"" x 15.8"" - 360° RGB Lighting - Two USB Port Hub - Thick Rubber - Black",Add to cart,4.6,4766.0,200.0,49.99,64.99,Organic,0,0
"CISCO Headset 561, Wireless Single On- Ear DECT Headset with Multi-Source Base for US & Canada, Charcoal, 2-Year Limited Liability Warranty (CP-HS-WL-561-M-US=)",Add to cart,3.9,30.0,50.0,280.89,,Organic,0,0
"2018 Apple iPad (9.7-inch, Wi-Fi, 128GB) - Silver (Renewed)",,4.2,939.0,200.0,104.85,130.0,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"myQ Smart Garage Security Camera – 1080p HD Video, Night Vision, Motion Detection, Magnetic, Wi-Fi, Two-Way Audio, Smartphone Control",Add to cart,4.2,5284.0,2000.0,29.22,49.99,Sponsored,0,0
Audio-Technica AT-VM95E Dual Moving Magnet Cartridge with 0.3 x 0.7mil Elliptical Stylus,Add to cart,4.6,3436.0,300.0,63.68,69.0,Organic,0,0
Bushnell Golf iON Elite GPS Watch,Add to cart,3.7,184.0,100.0,169.98,219.99,Organic,0,0
"KODAK PIXPRO WPZ2 Rugged Waterproof Digital Camera 16MP 4X Optical Zoom 2.7"" LCD Full HD Video, Red",Add to cart,4.2,292.0,100.0,159.99,179.99,Organic,0,0
FiiO K11 Desktop 1400W Power Balanced Headphone DAC & Amplifier 384kHz/24Bit DSD256 for Home Audio/PC 6.35mm/4.4mm/RCA/Coaxial/Optical (Black),Add to cart,4.5,499.0,200.0,142.99,,Organic,0,0
"Vortex Optics Solo R/T 8x36 Monocular - MRAD Based Ranging Reticle, Utility Clip, Adjustable Eyecup, Rubber Armor, Non-Slip Grip, Fogproof, Waterproof - Unlimited, Unconditional Warranty",Add to cart,4.6,1318.0,100.0,148.0,,Organic,0,0
"Monster Clarity 101 AirLinks Wireless Earbuds, Bluetooth 5.0 in-Ear Headphones with Charging Case, Stereo Earphones Deep Bass Sound, IPX5 Waterproof, Built-in Mic, Clear Call, Secure Fit for Sports",Add to cart,4.1,107.0,500.0,133.99,,Organic,0,0
"Aputure Light Dome Mini III Softbox,Bowens Mount Octagonal Softbox Quick-Setup Soft Light Modifier for Video Light Aputure Amaran 200/100/300c/150c/60d s/60x s",Add to cart,4.9,89.0,200.0,129.0,,Organic,0,0
"UGREEN USB-C Hub 4-Port 10Gbps Data Only USB 3.2 Hub Multiport Adapter Compatible with MacBook Pro, MacBook Air, iPad Pro, iPad mini 6 and iPhone 15, Plug and Play 0.3ft Cable",Add to cart,4.3,1382.0,500.0,14.99,19.99,Organic,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"Kenwood KFC-1366S 5-1/4"" 2-way Speakers",Add to cart,4.6,437.0,400.0,31.0,59.0,Organic,0,0
Roku Streaming Stick 4K Streaming Device 4K/HDR/Dolby Vision with Voice Remote and TV Controls,Add to cart,4.6,177.0,200.0,41.5,,Organic,0,0
"PopSockets Phone Wallet with Expanding Kickstand, Phone Card Holder - Pink Clouds",Add to cart,4.5,11168.0,500.0,25.29,,Organic,0,0
"ASUS ROG Strix Z890-E Gaming WiFi Intel® Z890 LGA 1851 ATX Motherboard, Advanced AI PC-Ready, 18+2+1+2 Stages, DDR5, WiFi 7, 7X M.2, Thunderbolt™ 4, USB Type-C®, AI Overclocking, Cooling & Networking",Add to cart,4.4,1215.0,100.0,420.07,499.99,Organic,0,0
"ASUS ROG Azoth 75 Wireless DIY Custom Gaming Keyboard, OLED Display, Gasket-Mount, Three-Layer Dampening, Hot-Swappable Pre-lubed ROG NX Snow Switches & Keyboard Stabilizers, PBT Keycaps, RGB",Add to cart,4.6,1043.0,100.0,219.99,274.99,Organic,0,0
"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5-8GB Memory - 512GB SSD - Natural Silver - Mode 14-ek0033dx",Add to cart,4.3,110.0,50.0,541.0,,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"SIG SAUER ZULU6 HDX PRO 18x50mm Waterproof Fogproof Durable FDE Image Stabilized Hunting Binoculars, Multicoated Anti-Glare Lenses, Up to 40 Hours Runtine, Carrying Case & Carrying Strap Included",Add to cart,4.8,22.0,50.0,1699.99,,Organic,0,0
Nite Ize Steelie Universal Adhesive Replacement Kit - for Dash Mount and Phone Sockets,Add to cart,4.6,3132.0,500.0,6.95,,Organic,0,0
HP LaserJet-Tank MFP 2604sdw Wireless Black & White Printer Prefilled With Up to 2 Years of Original HP-Toner (381V1A),Add to cart,3.7,1709.0,100.0,289.99,419.99,Organic,0,0
"Belkin Connect Thunderbolt 4 Docking Station, 5-in-1 USB-C Multiport Core Hub w/ 96W Power Delivery for Mac, Windows, Single 8K or Dual 4K Display, Thunderbolt 4 Cable & Power Supply Included",Add to cart,4.0,606.0,200.0,149.99,,Organic,0,0
Corsair 3000D AIRFLOW Mid-Tower PC Case – 3-Pin Fans – Four-Slot GPU Support – Fits up to 8x 120mm Fans – High-Airflow Design – Black,Add to cart,4.6,1348.0,200.0,94.99,,Organic,0,0
"Microsoft Surface Pen for Surface Pro 11, for Surface Pro/Go/Laptop/Book/Studio Series, Surface Stylus with Replacement Tip, 1024 Pressure, Platinum, Model 1896",Add to cart,3.8,69.0,200.0,34.99,,Organic,0,0
Microsoft Ergonomic Keyboard for Business - Wired - Black,Add to cart,4.4,134.0,100.0,217.99,238.9,Organic,0,0
"Lexar 32GB 3-Pack JumpDrive V100 USB 3.2 Gen 1 Flash Drive for Storage Expansion and Backup, Up To 100MB/s Read, Gray, Pink, Blue (LJDV100032G-B3NNU)",Add to cart,4.7,2560.0,500.0,12.99,19.9,Organic,0,0
"DJI Mini 2 SE, Lightweight Mini Drone with QHD Video, 10km Max Video Transmission, 31-Min Flight Time, Under 249 g, Auto Return to Home, 3-Axis Gimbal Drone with Camera for Beginners",Add to cart,4.5,3695.0,100.0,370.0,,Organic,0,0
HP OfficeJet 250 Portable Printer with Wireless and Mobile Printing (CZ992A) (Renewed),,4.3,283.0,100.0,290.0,419.99,Organic,0,0
Ubiquiti USW-Pro-Max-48-PoE,Add to cart,5.0,1.0,50.0,1299.0,,Organic,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",Add to cart,4.8,5207.0,20000.0,25.47,,Sponsored,0,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",Add to cart,4.8,172.0,1000.0,16.19,,Sponsored,0,0
"Kensington Guardian 6 Outlet Power Strip, 15ft Surge Protector, 15-Foot Cord, 540 Joules, Black(K38215NA)",Add to cart,4.8,6337.0,300.0,19.99,,Organic,0,0
"Celestron 93973 Skyportal WiFi Module, Black",Add to cart,4.3,2274.0,200.0,129.99,143.95,Organic,0,0
"JLab Studio Pro Wireless Over-Ear Headphones, Black, 50+ Hour Bluetooth 5 Playtime, EQ3 Sound, Ultra-Plush Faux Leather & Cloud Foam Cushions, Track and Volume Controls",Add to cart,4.2,2112.0,500.0,29.95,40.0,Organic,0,0
be quiet! Straight Power 12-1500w Modular Power Supply | 80 Plus Platinum ATX 3.1 Compliant | for PCIe 5.0 GPUs and GPUs with 6+2 pin connectors | Silent 135mm Fan | BN518,Add to cart,4.7,1071.0,100.0,265.12,399.9,Organic,0,0
"ESR for iPad Air 11 Inch Case M3/M2 (2025/2024), iPad Air 5th/4th Gen(2022/2020), Slim&Light, Yellowing Resistant, Transparent Back Cover, Supports Pencil Pro&Pencil (USB-C), Zero Series, Clear",Add to cart,4.5,9812.0,500.0,8.99,9.99,Organic,0,0
"SteelSeries Arctis Nova Pro Multi-System Gaming Headset - Premium Drivers - Hi-Res Spatial Audio - GameDAC Gen 2 - ESS Quad-DAC - ClearCast Mic - PC, PS5, PS4, Switch (Renewed)",,4.2,753.0,200.0,104.99,,Organic,0,0
Pantone Munsell Soil Color Book | Assess Soil Types In Any Area | M50215B,Add to cart,4.5,220.0,100.0,298.0,,Organic,0,0
"VIVO Dual Monitor Desk Stand Free-Standing LCD Mount, Holds in Stacked Vertical Position 2 Ultrawide Screens up to 34 inches, Black, STAND-V002L",Add to cart,4.6,3199.0,300.0,39.99,,Organic,0,0
"JBL Tune Beam - True Wireless Active Noise Cancelling Earbuds, Deep Bass Sound, Bluetooth 5.3, Water & Dust Resistant, Hands-Free Call with VoiceAware, Up to 48 Hours of Battery Life",Add to cart,4.2,756.0,200.0,64.95,99.95,Organic,0,0
Koss KPH7V Portable On-Ear Headphone with Adjustable Headband - Violet,Add to cart,4.1,2405.0,1000.0,5.99,6.99,Organic,0,0
"Thrustmaster TH8A Shifter (compatible w/ PS5, PS5 Pro, PS4, XBOX Series X/S, One, PC)",,4.7,7838.0,100.0,192.99,,Organic,0,0
"Lenovo ThinkCentre neo 50q Gen 4 Business MFF Desktop, 13th Gen Intel Core i5-13420H, 16GB RAM, 512GB PCIe SSD, Display Port, HDMI, RJ-45, Wi-Fi 6, Windows 11 Pro",Add to cart,4.5,42.0,50.0,615.0,,Organic,0,0
SanDisk Cruzer Blade 8GB USB 2.0 Flash Drive- SDCZ50-008G-B35,Add to cart,4.6,298061.0,500.0,7.77,,Organic,0,0
"Philips Universal Adjustable TV Antenna Mount, Steel J-Mount for Attic Outdoor Roof Wall Installation, Weatherproof Mast Pole, Mounting Bracket and Hardware Included, Black, SDW1220/27",Add to cart,4.4,1061.0,300.0,18.61,,Organic,0,0
"UGREEN Full HD 1080P Webcam with Microphone, 2 Noise-Canceling Mics, 85° Fov & Fixed Focus, Plug and Play, Auto Light Correction, Privacy Cover PC Camera for Zoom/Skype/Teams, Switch 2, Silver Gray",,4.4,66.0,300.0,21.99,29.99,Organic,0,0
Wii Remote Controller White (Renewed),,4.5,709.0,400.0,21.99,25.0,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"myQ Smart Garage Security Camera – 1080p HD Video, Night Vision, Motion Detection, Magnetic, Wi-Fi, Two-Way Audio, Smartphone Control",Add to cart,4.2,5284.0,2000.0,29.22,49.99,Sponsored,0,0
Xbox One Console 500GB - Matte Black (Renewed),,3.5,115.0,100.0,168.99,,Organic,0,0
"HP 17.3"" Laptop, Full HD (1920 * 1080) Display, AMD Ryzen 5 Processor (Beats i7-11370H), 32GB RAM, 1TB SSD, Windows 11 Home, Webcam, Wi-Fi, Bluetooth, Natural Silver, Alpacatec Accessory",Add to cart,4.3,107.0,50.0,558.0,,Organic,0,0
"StarTech.com USB 3.0 to Quad HDMI Adapter, USB to 4x HDMI Monitor Converter for Windows, TAA (no support for macOS/ChromeOS/Linux)",Add to cart,4.4,769.0,200.0,93.5,99.98,Organic,0,0
"OtterBox DEFENDER FOR BUSINESS W/ KICKSTAND/HANDSTRAP for iPad (A16) & iPad 10th Gen V2 - BLACK, No Screen Protector Included (Single unit ships in Polybag, Ideal for Business Customer)",Add to cart,5.0,7.0,200.0,49.99,79.99,Organic,0,0
Sony XAV-AX3200 7-Inch Multimedia Receiver with Apple CarPlay/Android Auto,Add to cart,4.3,289.0,100.0,348.0,,Organic,0,0
"BAOFENG GMRS Radio Handheld Long Range GM-15 Pro 8W Walkie Talkie with Earpiece NOAA Weather Receiver Rechargeable GMRS Repeater Two Way Radio with USB-C Charger for Hunting Survival Gear,2Pack",Add to cart,4.4,1145.0,300.0,47.99,,Organic,0,0
